siteID,ensemble,time,air_temperature,air_pressure,relative_humidity,specific_humidity,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,precipitation_flux,cloud_area_fraction,wind_speed
UKFS,9,2021-04-29T06:00:00Z,291.5,97818.38281,0.754796505,0.010182206,8,358,0,0.879999995,5.61598587
UKFS,9,2021-04-29T12:00:00Z,288.3999939,97543.53906,0.762000024,0.008457453,2,329,0,0.50999999,4.958982944
UKFS,9,2021-04-29T18:00:00Z,296.4456177,97348.39844,0.597296119,0.010984703,572,334.0558472,0,0.639999986,8.585528374
UKFS,9,2021-04-30T00:00:00Z,295.872406,97104.76563,0.731995106,0.013051373,650,355,0,0.469999999,7.5102458
UKFS,9,2021-04-30T06:00:00Z,292.1000061,97165.88281,0.702812672,0.009908342,11,345,0,0.479999989,9.309699059
UKFS,9,2021-04-30T12:00:00Z,289.5021973,97208.4375,0.783070982,0.009363757,2,324,0,0.050000001,7.449436665
UKFS,9,2021-04-30T18:00:00Z,296.021698,97165.83594,0.712027609,0.012800889,580,333,0,0.419999987,9.638065338
UKFS,9,2021-05-01T00:00:00Z,297.5,96984.55469,0.768255413,0.015149268,615,372,0,0.879999995,7.207638264
UKFS,9,2021-05-01T06:00:00Z,294.4021912,97083.41406,0.710668921,0.011575682,10,362,0,0.860000014,7.791790009
UKFS,9,2021-05-01T12:00:00Z,292.8005981,97100.375,0.78009361,0.011507362,2,362,0,1,10.18604279
UKFS,9,2021-04-15T12:00:00Z,274.8455811,98791.375,0.874965727,0.003813453,NaN,NaN,NaN,NaN,2.356835842
UKFS,9,2021-04-15T18:00:00Z,284.5021362,98703.58594,0.494582623,0.004195808,507,262,0,0.639999986,2.313583136
UKFS,9,2021-04-16T00:00:00Z,285.5187378,98273.77344,0.553346694,0.005044573,532,299,0,1,0.91850692
UKFS,9,2021-04-16T06:00:00Z,280.8476868,98283.07813,0.708668828,0.004724376,6,299,0,0.970000029,1.896728873
UKFS,9,2021-04-16T12:00:00Z,279.2617798,98037.52344,0.832123995,0.004988646,0,290,4.63E-06,0.980000019,2.615701675
UKFS,9,2021-04-16T18:00:00Z,280.4826965,98044.78906,0.91684556,0.005980779,74,336,4.12E-04,1,2.831375837
UKFS,9,2021-04-17T00:00:00Z,278.5624084,98016.46875,0.953101397,0.005446453,56,339,5.32E-04,1,5.557718277
UKFS,9,2021-04-17T06:00:00Z,278.4547119,98187.20313,0.945804417,0.005354841,0,333,1.76E-04,1,3.911710978
UKFS,9,2021-04-17T12:00:00Z,278.4483032,98187.86719,0.948198497,0.005366004,0,332,1.39E-05,0.99000001,4.317715168
UKFS,9,2021-04-17T18:00:00Z,281.4764709,98360.80469,0.845142543,0.005879843,99,336.2474976,1.39E-05,1,4.478241444
UKFS,9,2021-04-18T00:00:00Z,283.306488,98199.52344,0.726176918,0.005723789,475,299,3.24E-05,0.649999976,3.406576395
UKFS,9,2021-04-18T06:00:00Z,276.775238,98482.11719,0.921774507,0.004624176,8,259,0,0.119999997,2.742465258
UKFS,9,2021-04-18T12:00:00Z,275.0011597,98499.46094,0.962000072,0.004253396,1,248,0,0.109999999,3.044368505
UKFS,9,2021-04-18T18:00:00Z,283.5606384,98575.78125,0.674238503,0.005383666,368,292.4962158,2.31E-05,0.689999998,3.88486433
UKFS,9,2021-04-19T00:00:00Z,283.7456665,98383.58594,0.666996539,0.00540256,539,295,3.24E-05,0.479999989,4.088967323
UKFS,9,2021-04-19T06:00:00Z,277.8313599,98455.00781,0.820817471,0.004435098,9,257,0,0,2.294833422
UKFS,9,2021-04-19T12:00:00Z,276.7380066,98398.25781,0.861000001,0.00431083,1,249.4051514,0,0,3.645405769
UKFS,9,2021-04-19T18:00:00Z,290.4275818,98102.41406,0.601246595,0.007546868,571,274.5504761,0,0,6.402132988
UKFS,9,2021-04-20T00:00:00Z,284.6315613,98308.27344,0.773913026,0.006658576,637,313,1.25E-04,0.519999981,9.723740578
UKFS,9,2021-04-20T06:00:00Z,278.3269958,98890.96875,0.819570899,0.004564201,6,328,4.17E-05,0.939999998,4.035413742
UKFS,9,2021-04-20T12:00:00Z,274.2000122,99188.375,0.699571073,0.002897733,0,282,0,1,3.94046855
UKFS,9,2021-04-20T18:00:00Z,281.5189819,99195.45313,0.430147976,0.002970781,459,272,0,0.970000029,4.953774929
UKFS,9,2021-04-21T00:00:00Z,282.5,98963.89844,0.576529622,0.004267912,684,250.539917,0,0,2.302651882
UKFS,9,2021-04-21T06:00:00Z,276.7000122,99085.11719,0.662192225,0.003281608,9,245,0,0,2.534289837
UKFS,9,2021-04-21T12:00:00Z,274.5950623,98972.85156,0.764999986,0.003267786,1,238,0,0,2.502337694
UKFS,9,2021-04-21T18:00:00Z,286.6077576,98716.61719,0.503895819,0.004910561,571,263,0,0.239999995,5.794888973
UKFS,9,2021-04-22T00:00:00Z,285.1492004,98142.66406,0.700425088,0.006244846,395,328,0,0.879999995,3.894082308
UKFS,9,2021-04-22T06:00:00Z,283.8033752,97939.96094,0.779898286,0.006373852,7,335,1.85E-05,1,5.893237591
UKFS,9,2021-04-22T12:00:00Z,283.6247559,97652.99219,0.943255603,0.007645946,0,343,2.36E-04,1,6.442854404
UKFS,9,2021-04-22T18:00:00Z,287.6621399,97599.58594,0.932866752,0.009875854,38,370,8.80E-05,1,2.162637711
UKFS,9,2021-04-23T00:00:00Z,285.9412842,97553.39063,0.979223609,0.009269471,40,379,1.62E-04,1,5.759951591
UKFS,9,2021-04-23T06:00:00Z,283.3922424,97911.25,0.940679014,0.007487082,0,367,1.39E-04,1,4.136723518
UKFS,9,2021-04-23T12:00:00Z,281.2853699,97981.97656,0.939297736,0.006477941,0,354.0775757,5.09E-05,1,6.393325329
UKFS,9,2021-04-23T18:00:00Z,282.2648315,97969.14063,0.933960676,0.006885232,39,350.0163269,7.87E-05,1,5.78419733
UKFS,9,2021-04-24T00:00:00Z,282.6976013,97444.39844,0.961316824,0.007337677,38,355,3.70E-04,1,6.054544926
UKFS,9,2021-04-24T06:00:00Z,282.8667603,97300.21094,0.968463361,0.007488435,0,358.5965576,3.24E-04,0.980000019,4.962011814
UKFS,9,2021-04-24T12:00:00Z,280.8603516,97600.92969,0.910383523,0.006121996,0,355,3.70E-05,1,8.942386627
UKFS,9,2021-04-24T18:00:00Z,282.70401,98123.01563,0.754935741,0.005719389,158,340,0,1,7.08014822
UKFS,9,2021-04-25T00:00:00Z,284.4152222,98344.69531,0.674217463,0.005712899,471,305,4.63E-06,0.99000001,4.110504627
UKFS,9,2021-04-25T06:00:00Z,279.223938,98608.96875,0.78700006,0.004677657,8,264.539917,0,0.330000013,3.681842089
UKFS,9,2021-04-25T12:00:00Z,279.4594727,98698.82031,0.747370839,0.004510343,1,262,0,0.140000001,4.239901543
UKFS,9,2021-04-25T18:00:00Z,290.9388123,98778.45313,0.534598649,0.00688025,572,291,0,0.349999994,3.989673376
UKFS,9,2021-04-26T00:00:00Z,288.6688843,98653.59375,0.655489147,0.007313616,657,306,0,0.07,2.486178637
UKFS,9,2021-04-26T06:00:00Z,282.276062,98772.95313,0.783292413,0.005727825,7,303,0,0.330000013,2.080524206
UKFS,9,2021-04-26T12:00:00Z,280.2416992,98667.30469,0.908000052,0.005788737,2,272.539917,0,0.01,3.780114412
UKFS,9,2021-04-26T18:00:00Z,293.0787354,98376.55469,0.57397151,0.008486991,589,292,0,0,6.933221817
UKFS,9,2021-04-27T00:00:00Z,292.1060791,98034.77344,0.744245529,0.010406549,652,333.3253784,1.20E-04,0.150000006,5.459977627
UKFS,9,2021-04-27T06:00:00Z,284.3439331,98899.27344,0.871087253,0.007312124,7,319,1.76E-04,0.150000006,4.428883553
UKFS,9,2021-04-27T12:00:00Z,278.1999817,99231.22656,0.780757666,0.004294294,2,269.4608154,0,0.01,3.326213598
UKFS,9,2021-04-27T18:00:00Z,288.4186707,99278.65625,0.415211082,0.004522545,602,268,0,0.059999999,2.975484133
UKFS,9,2021-04-28T00:00:00Z,288.1081238,98859.25781,0.643341541,0.006907883,662,302,0,0.25,4.456292152
UKFS,9,2021-04-28T06:00:00Z,284.6651611,98685.14844,0.693750441,0.005956783,12,307,4.63E-06,0.75,5.302448273
UKFS,9,2021-04-28T12:00:00Z,286.1653748,98121.15625,0.894708395,0.008541074,1,318,4.63E-05,0.610000014,6.192425728
UKFS,9,2021-04-28T18:00:00Z,296.6427307,97918.61719,0.60898596,0.011269769,548,329,9.26E-06,0.75,7.893769741
UKFS,9,2021-04-29T00:00:00Z,296.7573853,97749.07813,0.758669436,0.014186688,627,367,0,0.49000001,4.085357189
UKFS,9,2021-04-29T06:00:00Z,291.5,97818.38281,0.754796505,0.010182206,8,358,0,0.879999995,5.61598587
UKFS,9,2021-04-29T12:00:00Z,288.3999939,97543.53906,0.762000024,0.008457453,2,329,0,0.50999999,4.958982944
UKFS,9,2021-04-29T18:00:00Z,296.4456177,97348.39844,0.597296119,0.010984703,572,334.0558472,0,0.639999986,8.585528374
UKFS,9,2021-04-30T00:00:00Z,295.872406,97104.76563,0.731995106,0.013051373,650,355,0,0.469999999,7.5102458
UKFS,9,2021-04-30T06:00:00Z,292.1000061,97165.88281,0.702812672,0.009908342,11,345,0,0.479999989,9.309699059
UKFS,9,2021-04-30T12:00:00Z,289.5021973,97208.4375,0.783070982,0.009363757,2,324,0,0.050000001,7.449436665
UKFS,9,2021-04-30T18:00:00Z,296.021698,97165.83594,0.712027609,0.012800889,580,333,0,0.419999987,9.638065338
UKFS,9,2021-05-01T00:00:00Z,297.5,96984.55469,0.768255413,0.015149268,615,372,0,0.879999995,7.207638264
UKFS,9,2021-05-01T06:00:00Z,294.4021912,97083.41406,0.710668921,0.011575682,10,362,0,0.860000014,7.791790009
UKFS,9,2021-05-01T12:00:00Z,292.8005981,97100.375,0.78009361,0.011507362,2,362,0,1,10.18604279
UKFS,10,2021-04-15T12:00:00Z,274.9296875,98796.33594,0.873302996,0.003829021,NaN,NaN,NaN,NaN,2.16569376
UKFS,10,2021-04-15T18:00:00Z,284.8171997,98684.39063,0.512549758,0.004441352,508,265.9441528,0,0.519999981,2.735078573
UKFS,10,2021-04-16T00:00:00Z,285.2285156,98306.45313,0.605695903,0.005416794,440,314,0,1,1.226010203
UKFS,10,2021-04-16T06:00:00Z,280.2000122,98314.39844,0.741166592,0.004725519,6,293.0788574,0,0.970000029,0.840674043
UKFS,10,2021-04-16T12:00:00Z,279.3000183,98094.73438,0.85450995,0.00513385,0,292,0,0.939999998,2.645544529
UKFS,10,2021-04-16T18:00:00Z,281.3465881,98003.64844,0.869281232,0.00601704,139,335,1.34E-04,1,2.943974018
UKFS,10,2021-04-17T00:00:00Z,279.9077148,97985.21094,0.92898035,0.005828759,58,340,3.29E-04,1,5.14538765
UKFS,10,2021-04-17T06:00:00Z,278.8347473,98210.64844,0.935483932,0.005436928,1,336,2.04E-04,1,3.241403341
UKFS,10,2021-04-17T12:00:00Z,279.1000061,98098.35156,0.955921769,0.005665926,0,327,1.39E-05,1,3.959358454
UKFS,10,2021-04-17T18:00:00Z,285.1338196,98219.05469,0.656236172,0.005838956,269,324.5857544,4.63E-05,0.930000007,4.30515337
UKFS,10,2021-04-18T00:00:00Z,284.3382263,98098.94531,0.706362844,0.005970648,465,310,3.24E-05,0.930000007,2.488470793
UKFS,10,2021-04-18T06:00:00Z,278.3427124,98283.98438,0.903802276,0.00507147,7,281,0,0.910000026,2.203382969
UKFS,10,2021-04-18T12:00:00Z,277.2888184,98315.91406,0.87833333,0.004575848,0,275.0111694,0,0.819999993,2.852921724
UKFS,10,2021-04-18T18:00:00Z,286.3045044,98280.32813,0.547572374,0.005255984,562,269,9.26E-06,0.180000007,3.809832573
UKFS,10,2021-04-19T00:00:00Z,285.9691467,98006.67969,0.646089375,0.006087079,583,301,1.39E-05,0.529999971,2.56665349
UKFS,10,2021-04-19T06:00:00Z,280.7267761,97937.46875,0.707535326,0.004694496,9,267,0,0,4.466231346
UKFS,10,2021-04-19T12:00:00Z,279.1403503,98086.94531,0.782147348,0.004646551,1,283,0,0.779999971,7.79319334
UKFS,10,2021-04-19T18:00:00Z,281.1461792,98309.20313,0.638064146,0.004338879,358,294,0,0.970000029,4.984648705
UKFS,10,2021-04-20T00:00:00Z,282.0056763,98155.96094,0.600750387,0.004337006,380,303,0,0.980000019,4.662447929
UKFS,10,2021-04-20T06:00:00Z,276.7212524,98233.89844,0.805000007,0.004031748,8,255,0,0.230000004,3.614212751
UKFS,10,2021-04-20T12:00:00Z,276.042511,98314.58594,0.904802263,0.004316537,1,276,4.63E-06,0.460000008,2.254620075
UKFS,10,2021-04-20T18:00:00Z,288.9114685,98236.21094,0.449641675,0.005110288,572,267,0,0.039999999,5.122756958
UKFS,10,2021-04-21T00:00:00Z,288.8999939,97968.39063,0.623675942,0.007110996,465,337,0,0.810000002,2.267401695
UKFS,10,2021-04-21T06:00:00Z,283.0731201,98007.24219,0.740707636,0.005759235,9,297,0,0.50999999,2.426366091
UKFS,10,2021-04-21T12:00:00Z,282.9397583,97476.24219,0.902174294,0.006995367,0,339,2.31E-04,0.99000001,1.806602478
UKFS,10,2021-04-21T18:00:00Z,283.8999939,97308.86719,0.970283329,0.008040853,20,362,5.28E-04,1,6.100370407
UKFS,10,2021-04-22T00:00:00Z,282.3413696,97647.39063,0.846591115,0.006291829,65,345.1906738,9.72E-05,1,5.90551424
UKFS,10,2021-04-22T06:00:00Z,280.4078674,98255.19531,0.735530317,0.00475978,4,333,4.63E-06,1,8.087055206
UKFS,10,2021-04-22T12:00:00Z,276.2577209,98530.11719,0.664261103,0.003208456,1,320,2.78E-05,1,6.189452171
UKFS,10,2021-04-22T18:00:00Z,281.9427185,98793.01563,0.414360464,0.002957015,452,292,4.63E-06,1,6.765036106
UKFS,10,2021-04-23T00:00:00Z,281.5625,98673.5,0.555505037,0.003870353,561,279,0,1,3.027992964
UKFS,10,2021-04-23T06:00:00Z,276.1560974,98869.13281,0.573507786,0.002740045,10,248,0,0.209999993,1.58564198
UKFS,10,2021-04-23T12:00:00Z,274.3858337,98900.92188,0.692000031,0.002913391,0,263,0,0.920000017,2.159367085
UKFS,10,2021-04-23T18:00:00Z,284.8348694,98782.17969,0.414986789,0.00359474,586,249,0,0.379999995,4.550614357
UKFS,10,2021-04-24T00:00:00Z,284.6317444,98424.33594,0.604886174,0.005193623,680,268,0,0,2.653164864
UKFS,10,2021-04-24T06:00:00Z,278.0953979,98622.74219,0.781182885,0.004291747,10,263,0,0,3.157608747
UKFS,10,2021-04-24T12:00:00Z,276.6111755,98594.35156,0.95235002,0.004717511,0,254,0,0,2.998559952
UKFS,10,2021-04-24T18:00:00Z,290.6000061,98468.74219,0.571520209,0.007223985,555,287,4.63E-06,0.540000021,2.864472866
UKFS,10,2021-04-25T00:00:00Z,277.0944519,98718.125,0.930126667,0.00476105,152,351,6.94E-05,1,7.019505024
UKFS,10,2021-04-25T06:00:00Z,275.7348328,98939.46094,0.949042499,0.004402064,0,324,2.39E-04,1,4.968243599
UKFS,10,2021-04-25T12:00:00Z,273.5083923,99004.89844,0.995999992,0.003934521,0,318,4.58E-04,1,3.093131065
UKFS,10,2021-04-25T18:00:00Z,275.2000122,98981.99219,0.976484537,0.004358119,64,319,8.33E-05,1,3.85518074
UKFS,10,2021-04-26T00:00:00Z,277.4584656,98718.14844,0.868250191,0.004558743,328,317,0,0.860000014,3.972284555
UKFS,10,2021-04-26T06:00:00Z,276.72052,98525.65625,0.885015488,0.004420183,4,332,0,1,4.928522587
UKFS,10,2021-04-26T12:00:00Z,277.7000122,98145.28906,0.974537432,0.005236577,0,335,9.26E-06,1,3.125926018
UKFS,10,2021-04-26T18:00:00Z,281.4539795,97719.3125,0.975965202,0.006828075,23,346,1.25E-04,1,4.074887276
UKFS,10,2021-04-27T00:00:00Z,282.6381226,97409.58594,0.980968177,0.007461024,45,358,6.02E-05,1,4.565392971
UKFS,10,2021-04-27T06:00:00Z,280.9467468,97563.08594,0.970046401,0.006566042,1,355,0,1,5.652217388
UKFS,10,2021-04-27T12:00:00Z,281.5,97197.17969,0.973045647,0.00686578,0,352,1.20E-04,1,6.824473858
UKFS,10,2021-04-27T18:00:00Z,284.4439392,96582.45313,0.964540005,0.008351213,66,361,3.70E-05,1,6.478442669
UKFS,10,2021-04-28T00:00:00Z,283,95700.09375,0.939287543,0.007450387,44,369,0.001175926,1,11.39791489
UKFS,10,2021-04-28T06:00:00Z,280.7192078,96036.64063,0.934000015,0.006322715,0,352,3.56E-04,0.949999988,13.7618103
UKFS,10,2021-04-28T12:00:00Z,279.2000122,97058.20313,0.879905641,0.005306663,1,331,4.63E-06,1,9.676548958
UKFS,10,2021-04-28T18:00:00Z,281.7039185,97788.17969,0.772198021,0.005486465,298,322,0,0.879999995,6.512283802
UKFS,10,2021-04-29T00:00:00Z,284.2854309,98124.11719,0.735705435,0.006196183,313,344,4.63E-06,0.980000019,1.661950111
UKFS,10,2021-04-29T06:00:00Z,278.1999817,98463.08594,0.88948077,0.004932362,11,264,0,0.189999998,2.118804693
UKFS,10,2021-04-29T12:00:00Z,277.3000183,98619.14844,0.932073534,0.004845484,2,261,0,0.629999995,1.774084449
UKFS,10,2021-04-29T18:00:00Z,285.3483582,98768.86719,0.718848825,0.006453369,381,310,1.39E-05,0.99000001,2.313114643
UKFS,10,2021-04-30T00:00:00Z,282.2392273,98729.17969,0.858305573,0.006265605,224,341,1.25E-04,1,3.640136003
UKFS,10,2021-04-30T06:00:00Z,280.9114685,98919.52344,0.911592126,0.006069328,4,339,7.87E-05,1,3.260485172
UKFS,10,2021-04-30T12:00:00Z,280.5,99059.91406,0.932508171,0.006027915,1,334,0,0.99000001,4.383934975
UKFS,10,2021-04-30T18:00:00Z,286.0450745,99120.375,0.63416332,0.005936486,411,314,0,0.569999993,4.498269558
UKFS,10,2021-05-01T00:00:00Z,286.2700195,98870.45313,0.713641346,0.006800178,574,312,0,0.50999999,3.185186148
UKFS,10,2021-05-01T06:00:00Z,280.1956787,99076.08594,0.836717129,0.005293967,11,283,0,0.819999993,2.72300148
UKFS,10,2021-05-01T12:00:00Z,278.221283,98979.3125,0.936335444,0.005173525,2,267,0,0,2.636039972
UKFS,10,2021-04-15T12:00:00Z,274.9296875,98796.33594,0.873302996,0.003829021,NaN,NaN,NaN,NaN,2.16569376
UKFS,10,2021-04-15T18:00:00Z,284.8171997,98684.39063,0.512549758,0.004441352,508,265.9441528,0,0.519999981,2.735078573
UKFS,10,2021-04-16T00:00:00Z,285.2285156,98306.45313,0.605695903,0.005416794,440,314,0,1,1.226010203
UKFS,10,2021-04-16T06:00:00Z,280.2000122,98314.39844,0.741166592,0.004725519,6,293.0788574,0,0.970000029,0.840674043
UKFS,10,2021-04-16T12:00:00Z,279.3000183,98094.73438,0.85450995,0.00513385,0,292,0,0.939999998,2.645544529
UKFS,10,2021-04-16T18:00:00Z,281.3465881,98003.64844,0.869281232,0.00601704,139,335,1.34E-04,1,2.943974018
UKFS,10,2021-04-17T00:00:00Z,279.9077148,97985.21094,0.92898035,0.005828759,58,340,3.29E-04,1,5.14538765
UKFS,10,2021-04-17T06:00:00Z,278.8347473,98210.64844,0.935483932,0.005436928,1,336,2.04E-04,1,3.241403341
UKFS,10,2021-04-17T12:00:00Z,279.1000061,98098.35156,0.955921769,0.005665926,0,327,1.39E-05,1,3.959358454
UKFS,10,2021-04-17T18:00:00Z,285.1338196,98219.05469,0.656236172,0.005838956,269,324.5857544,4.63E-05,0.930000007,4.30515337
UKFS,10,2021-04-18T00:00:00Z,284.3382263,98098.94531,0.706362844,0.005970648,465,310,3.24E-05,0.930000007,2.488470793
UKFS,10,2021-04-18T06:00:00Z,278.3427124,98283.98438,0.903802276,0.00507147,7,281,0,0.910000026,2.203382969
UKFS,10,2021-04-18T12:00:00Z,277.2888184,98315.91406,0.87833333,0.004575848,0,275.0111694,0,0.819999993,2.852921724
UKFS,10,2021-04-18T18:00:00Z,286.3045044,98280.32813,0.547572374,0.005255984,562,269,9.26E-06,0.180000007,3.809832573
UKFS,10,2021-04-19T00:00:00Z,285.9691467,98006.67969,0.646089375,0.006087079,583,301,1.39E-05,0.529999971,2.56665349
UKFS,10,2021-04-19T06:00:00Z,280.7267761,97937.46875,0.707535326,0.004694496,9,267,0,0,4.466231346
UKFS,10,2021-04-19T12:00:00Z,279.1403503,98086.94531,0.782147348,0.004646551,1,283,0,0.779999971,7.79319334
UKFS,10,2021-04-19T18:00:00Z,281.1461792,98309.20313,0.638064146,0.004338879,358,294,0,0.970000029,4.984648705
UKFS,10,2021-04-20T00:00:00Z,282.0056763,98155.96094,0.600750387,0.004337006,380,303,0,0.980000019,4.662447929
UKFS,10,2021-04-20T06:00:00Z,276.7212524,98233.89844,0.805000007,0.004031748,8,255,0,0.230000004,3.614212751
UKFS,10,2021-04-20T12:00:00Z,276.042511,98314.58594,0.904802263,0.004316537,1,276,4.63E-06,0.460000008,2.254620075
UKFS,10,2021-04-20T18:00:00Z,288.9114685,98236.21094,0.449641675,0.005110288,572,267,0,0.039999999,5.122756958
UKFS,10,2021-04-21T00:00:00Z,288.8999939,97968.39063,0.623675942,0.007110996,465,337,0,0.810000002,2.267401695
UKFS,10,2021-04-21T06:00:00Z,283.0731201,98007.24219,0.740707636,0.005759235,9,297,0,0.50999999,2.426366091
UKFS,10,2021-04-21T12:00:00Z,282.9397583,97476.24219,0.902174294,0.006995367,0,339,2.31E-04,0.99000001,1.806602478
UKFS,10,2021-04-21T18:00:00Z,283.8999939,97308.86719,0.970283329,0.008040853,20,362,5.28E-04,1,6.100370407
UKFS,10,2021-04-22T00:00:00Z,282.3413696,97647.39063,0.846591115,0.006291829,65,345.1906738,9.72E-05,1,5.90551424
UKFS,10,2021-04-22T06:00:00Z,280.4078674,98255.19531,0.735530317,0.00475978,4,333,4.63E-06,1,8.087055206
UKFS,10,2021-04-22T12:00:00Z,276.2577209,98530.11719,0.664261103,0.003208456,1,320,2.78E-05,1,6.189452171
UKFS,10,2021-04-22T18:00:00Z,281.9427185,98793.01563,0.414360464,0.002957015,452,292,4.63E-06,1,6.765036106
UKFS,10,2021-04-23T00:00:00Z,281.5625,98673.5,0.555505037,0.003870353,561,279,0,1,3.027992964
UKFS,10,2021-04-23T06:00:00Z,276.1560974,98869.13281,0.573507786,0.002740045,10,248,0,0.209999993,1.58564198
UKFS,10,2021-04-23T12:00:00Z,274.3858337,98900.92188,0.692000031,0.002913391,0,263,0,0.920000017,2.159367085
UKFS,10,2021-04-23T18:00:00Z,284.8348694,98782.17969,0.414986789,0.00359474,586,249,0,0.379999995,4.550614357
UKFS,10,2021-04-24T00:00:00Z,284.6317444,98424.33594,0.604886174,0.005193623,680,268,0,0,2.653164864
UKFS,10,2021-04-24T06:00:00Z,278.0953979,98622.74219,0.781182885,0.004291747,10,263,0,0,3.157608747
UKFS,10,2021-04-24T12:00:00Z,276.6111755,98594.35156,0.95235002,0.004717511,0,254,0,0,2.998559952
UKFS,10,2021-04-24T18:00:00Z,290.6000061,98468.74219,0.571520209,0.007223985,555,287,4.63E-06,0.540000021,2.864472866
UKFS,10,2021-04-25T00:00:00Z,277.0944519,98718.125,0.930126667,0.00476105,152,351,6.94E-05,1,7.019505024
UKFS,10,2021-04-25T06:00:00Z,275.7348328,98939.46094,0.949042499,0.004402064,0,324,2.39E-04,1,4.968243599
UKFS,10,2021-04-25T12:00:00Z,273.5083923,99004.89844,0.995999992,0.003934521,0,318,4.58E-04,1,3.093131065
UKFS,10,2021-04-25T18:00:00Z,275.2000122,98981.99219,0.976484537,0.004358119,64,319,8.33E-05,1,3.85518074
UKFS,10,2021-04-26T00:00:00Z,277.4584656,98718.14844,0.868250191,0.004558743,328,317,0,0.860000014,3.972284555
UKFS,10,2021-04-26T06:00:00Z,276.72052,98525.65625,0.885015488,0.004420183,4,332,0,1,4.928522587
UKFS,10,2021-04-26T12:00:00Z,277.7000122,98145.28906,0.974537432,0.005236577,0,335,9.26E-06,1,3.125926018
UKFS,10,2021-04-26T18:00:00Z,281.4539795,97719.3125,0.975965202,0.006828075,23,346,1.25E-04,1,4.074887276
UKFS,10,2021-04-27T00:00:00Z,282.6381226,97409.58594,0.980968177,0.007461024,45,358,6.02E-05,1,4.565392971
UKFS,10,2021-04-27T06:00:00Z,280.9467468,97563.08594,0.970046401,0.006566042,1,355,0,1,5.652217388
UKFS,10,2021-04-27T12:00:00Z,281.5,97197.17969,0.973045647,0.00686578,0,352,1.20E-04,1,6.824473858
UKFS,10,2021-04-27T18:00:00Z,284.4439392,96582.45313,0.964540005,0.008351213,66,361,3.70E-05,1,6.478442669
UKFS,10,2021-04-28T00:00:00Z,283,95700.09375,0.939287543,0.007450387,44,369,0.001175926,1,11.39791489
UKFS,10,2021-04-28T06:00:00Z,280.7192078,96036.64063,0.934000015,0.006322715,0,352,3.56E-04,0.949999988,13.7618103
UKFS,10,2021-04-28T12:00:00Z,279.2000122,97058.20313,0.879905641,0.005306663,1,331,4.63E-06,1,9.676548958
UKFS,10,2021-04-28T18:00:00Z,281.7039185,97788.17969,0.772198021,0.005486465,298,322,0,0.879999995,6.512283802
UKFS,10,2021-04-29T00:00:00Z,284.2854309,98124.11719,0.735705435,0.006196183,313,344,4.63E-06,0.980000019,1.661950111
UKFS,10,2021-04-29T06:00:00Z,278.1999817,98463.08594,0.88948077,0.004932362,11,264,0,0.189999998,2.118804693
UKFS,10,2021-04-29T12:00:00Z,277.3000183,98619.14844,0.932073534,0.004845484,2,261,0,0.629999995,1.774084449
UKFS,10,2021-04-29T18:00:00Z,285.3483582,98768.86719,0.718848825,0.006453369,381,310,1.39E-05,0.99000001,2.313114643
UKFS,10,2021-04-30T00:00:00Z,282.2392273,98729.17969,0.858305573,0.006265605,224,341,1.25E-04,1,3.640136003
UKFS,10,2021-04-30T06:00:00Z,280.9114685,98919.52344,0.911592126,0.006069328,4,339,7.87E-05,1,3.260485172
UKFS,10,2021-04-30T12:00:00Z,280.5,99059.91406,0.932508171,0.006027915,1,334,0,0.99000001,4.383934975
UKFS,10,2021-04-30T18:00:00Z,286.0450745,99120.375,0.63416332,0.005936486,411,314,0,0.569999993,4.498269558
UKFS,10,2021-05-01T00:00:00Z,286.2700195,98870.45313,0.713641346,0.006800178,574,312,0,0.50999999,3.185186148
UKFS,10,2021-05-01T06:00:00Z,280.1956787,99076.08594,0.836717129,0.005293967,11,283,0,0.819999993,2.72300148
UKFS,10,2021-05-01T12:00:00Z,278.221283,98979.3125,0.936335444,0.005173525,2,267,0,0,2.636039972
UKFS,11,2021-04-15T12:00:00Z,275.1921082,98835.52344,0.852199912,0.003805642,NaN,NaN,NaN,NaN,2.262840748
UKFS,11,2021-04-15T18:00:00Z,282.3144531,98832.22656,0.531629622,0.003890944,498,261.0558472,0,0.699999988,3.190227032
UKFS,11,2021-04-16T00:00:00Z,281.2892761,98567.42969,0.587040067,0.004019599,569,280,0,1,2.530136585
UKFS,11,2021-04-16T06:00:00Z,277.8000183,98547.83594,0.693661749,0.003734734,6,285,0,0.970000029,1.595377326
UKFS,11,2021-04-16T12:00:00Z,277.9067078,98307.47656,0.744000018,0.004046352,0,315,9.26E-06,0.99000001,2.598557234
UKFS,11,2021-04-16T18:00:00Z,277.8734436,98281.79688,0.780034423,0.004234076,62,325,9.26E-06,1,2.698037386
UKFS,11,2021-04-17T00:00:00Z,275.9749451,98215.53906,0.96318078,0.004578425,83,326,8.33E-05,1,2.515547276
UKFS,11,2021-04-17T06:00:00Z,276.1999817,98277.86719,0.962377548,0.004645366,1,327,3.24E-05,1,3.100764751
UKFS,11,2021-04-17T12:00:00Z,276.4255676,98169.39063,0.950861514,0.004668805,0,323.9780273,1.39E-05,1,3.233892679
